Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Z-score,Combined Score,Genes
GO_Biological_Process_2018,regulation of actin filament length (GO:0030832),1/7,0.0513409341930918,0.2464024778456183,0.0739629548245583,0.3570145462927209,-2.683677300582888,7.96855419903268,HSPC300
GO_Biological_Process_2018,renal filtration (GO:0097205),1/8,0.0584583682884511,0.2464024778456183,0.0828200924317979,0.3570145462927209,-2.7944006954022544,7.934534315717999,Cdc42
GO_Biological_Process_2018,cortical actin cytoskeleton organization (GO:0030866),2/32,0.0239238760457022,0.2452957264668399,0.0415120971469072,0.3570145462927209,-2.1225059515498903,7.923056452697321,Rab21;Cdc42
GO_Biological_Process_2018,small GTPase mediated signal transduction (GO:0007264),2/28,0.0185906100175774,0.2100315071212769,0.032982721717062,0.3570145462927209,-1.978138863124444,7.883078539656851,Ras64B;CRMP
GO_Biological_Process_2018,neuron development (GO:0048666),3/49,0.0059195890209077,0.1565573413981088,0.013249409447937,0.3429150122624323,-1.531345039304305,7.855016392912681,fru;M6;Cdc42
GO_Biological_Process_2018,positive regulation of response to stimulus (GO:0048584),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-2.9815154064967437,7.822581381130361,hid
GO_Biological_Process_2018,regulation of glial cell proliferation (GO:0060251),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-3.152295172303924,7.7191815087491324,yki
GO_Biological_Process_2018,Ras protein signal transduction (GO:0007265),4/85,0.0038452321593288,0.1283346233176008,0.0101886377168561,0.3160876953973058,-1.384107719100412,7.696914094297896,Rab21;Ras64B;CRMP;Cdc42
GO_Biological_Process_2018,protein modification process (GO:0036211),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-2.920702277328913,7.663026394119409,ubl
GO_Biological_Process_2018,"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000472)",1/6,0.0441700583670561,0.2464024778456183,0.065021420657199,0.3570145462927209,-2.434260501744504,7.594182282591746,CG6999
GO_Biological_Process_2018,embryo development ending in birth or egg hatching (GO:0009792),3/57,0.00900119588423,0.1602212867392947,0.0194341435600657,0.3563997085099013,-1.6006338290627793,7.539622122160877,Myc;Trf;Yp3
GO_Biological_Process_2018,organophosphate ester transport (GO:0015748),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-2.751779703939036,7.499584204449824,slmo
GO_Biological_Process_2018,regulation of MyD88-dependent toll-like receptor signaling pathway (GO:0034124),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-2.8342116617178137,7.436101563260705,ubl
GO_Biological_Process_2018,positive regulation of nervous system development (GO:0051962),1/10,0.0725344908913629,0.253159595660051,0.100284315037696,0.3642981240144876,-2.8247071498354983,7.411164641074985,Myc
GO_Biological_Process_2018,regulation of intracellular transport (GO:0032386),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-3.0065549549414694,7.362300211328272,Arl1
GO_Biological_Process_2018,ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway (GO:0043162),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.967898087945643,7.26763922414595,Vsp37A
GO_Biological_Process_2018,macromolecule catabolic process (GO:0009057),1/9,0.0655227562810445,0.2464024778456183,0.0915936195544995,0.3570145462927209,-2.656206115647827,7.239111982750778,key
GO_Biological_Process_2018,compound eye retinal cell programmed cell death (GO:0046667),1/11,0.0794939619466175,0.266307965707952,0.1088929505717997,0.3737149220601062,-2.8218138522489333,7.145042082289625,hid
GO_Biological_Process_2018,lytic vacuole organization (GO:0080171),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.8966496191883047,7.093169565533247,Mitf
GO_Biological_Process_2018,sensory perception of touch (GO:0050975),1/13,0.0932576584033465,0.266307965707952,0.1258670931626806,0.3737149220601062,-2.974314061419028,7.056230247927359,Cdc42
GO_Biological_Process_2018,eye pigment granule organization (GO:0008057),1/14,0.100062649199297,0.2665431238615617,0.1342341083911744,0.3737149220601062,-3.02419163649669,6.961564541947153,Pldn
GO_Biological_Process_2018,positive regulation of innate immune response (GO:0045089),2/36,0.0298029469521291,0.2464024778456183,0.0507707052078786,0.3570145462927209,-1.981459326370125,6.961159868228871,Hr78;key
GO_Biological_Process_2018,cellular response to gamma radiation (GO:0071480),1/13,0.0932576584033465,0.266307965707952,0.1258670931626806,0.3737149220601062,-2.9232444210526807,6.935073189976367,hid
GO_Biological_Process_2018,positive regulation of dendrite morphogenesis (GO:0050775),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.823224745287279,6.91337043571864,kat-60L1
GO_Biological_Process_2018,nucleosome mobilization (GO:0042766),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.8108208158725025,6.882996318657644,Caf1-55
GO_Biological_Process_2018,lysosome organization (GO:0007040),1/14,0.100062649199297,0.2665431238615617,0.1342341083911744,0.3737149220601062,-2.972130448797867,6.841721832932975,Mitf
GO_Biological_Process_2018,entrainment of circadian clock by photoperiod (GO:0043153),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.783212254038053,6.815389864202468,hid
GO_Biological_Process_2018,cortical cytoskeleton organization (GO:0030865),2/38,0.0329356469751218,0.2464024778456183,0.0556528454370754,0.3570145462927209,-1.9843510144221923,6.772986313081735,Rab21;Cdc42
GO_Biological_Process_2018,positive regulation of antibacterial peptide production (GO:0002803),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.7433656106651427,6.717815412605319,key
GO_Biological_Process_2018,establishment of protein localization to membrane (GO:0090150),2/39,0.0345483370735997,0.2464024778456183,0.0581536600616304,0.3570145462927209,-1.9848764841298292,6.679895104161576,CG4676;Patsas
GO_Biological_Process_2018,transcription from RNA polymerase III promoter (GO:0006383),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.709397765483465,6.634636665664936,Trf
GO_Biological_Process_2018,positive regulation of imaginal disc growth (GO:0045572),1/12,0.086401556406608,0.266307965707952,0.1174202907573645,0.3737149220601062,-2.6740093274429064,6.547979242544708,Myc
GO_Biological_Process_2018,regulation of developmental growth (GO:0048638),4/76,0.0025661456726563,0.0978801277998935,0.007037810398592,0.2684421966320096,-1.094007610767438,6.526138567910479,hid;Myc;HSPC300;Cdc42
GO_Biological_Process_2018,positive regulation of defense response to virus by host (GO:0002230),1/14,0.100062649199297,0.2665431238615617,0.1342341083911744,0.3737149220601062,-2.801614046533931,6.449200100680539,key
GO_Biological_Process_2018,positive regulation of defense response (GO:0031349),2/42,0.0395652710519298,0.2464024778456183,0.0658836398637291,0.3570145462927209,-1.9709767630362331,6.365867724824505,Hr78;key
GO_Biological_Process_2018,protein polymerization (GO:0051258),1/14,0.100062649199297,0.2665431238615617,0.1342341083911744,0.3737149220601062,-2.7574505757866103,6.347537610680393,Cdc42
GO_Biological_Process_2018,intrinsic apoptotic signaling pathway in response to DNA damage (GO:0008630),1/15,0.1068169073153075,0.2665431238615617,0.1425220801483438,0.3737149220601062,-2.8212006968469314,6.310007665610163,hid
GO_Biological_Process_2018,positive regulation of glial cell proliferation (GO:0060252),1/6,0.0441700583670561,0.2464024778456183,0.065021420657199,0.3570145462927209,-2.0219831381307323,6.307997238704463,yki
GO_Biological_Process_2018,TORC1 signaling (GO:0038202),1/17,0.1201747255056301,0.2685075456904036,0.1588638339094459,0.3737149220601062,-2.941576298637404,6.232637010049993,PRAS40
GO_Biological_Process_2018,regulation of apoptotic process (GO:0042981),5/152,0.0058148924123048,0.1565573413981088,0.0168810132131413,0.3563997085099013,-1.2073428215963533,6.2145955418019465,hid;Nf-YB;yki;Myc;CG15456
GO_Biological_Process_2018,positive regulation of biosynthetic process of antibacterial peptides active against Gram-negative bacteria (GO:0006964),1/13,0.0932576584033465,0.266307965707952,0.1258670931626806,0.3737149220601062,-2.616481586590562,6.20731238638496,key
GO_Biological_Process_2018,phospholipid biosynthetic process (GO:0008654),1/13,0.0932576584033465,0.266307965707952,0.1258670931626806,0.3737149220601062,-2.614626054161985,6.202910341483795,LPCAT
GO_Biological_Process_2018,histone deacetylation (GO:0016575),1/17,0.1201747255056301,0.2685075456904036,0.1588638339094459,0.3737149220601062,-2.9170661256281543,6.180704645932517,HDAC4
GO_Biological_Process_2018,retinal cell programmed cell death (GO:0046666),1/13,0.0932576584033465,0.266307965707952,0.1258670931626806,0.3737149220601062,-2.5637713142806997,6.082263111100327,hid
