group,names,scores,logfoldchanges,pvals,pvals_adj
0,idc,-0.9901234,-0.046334095,0.3221138033661244,0.8177309459487778
0,twf,-0.9902698,0.16425972,0.3220422846080323,0.8177073661351776
0,agt,-0.99117714,-0.19687223,0.3215990996361511,0.8167398858173608
0,Irk3,-0.99125415,-1.4139756,0.3215614961674723,0.8167398858173608
0,CG4291,-0.9917117,0.018186696,0.32133819074012715,0.8163928511843137
0,CG14883,-0.9918218,0.2219472,0.3212844471551033,0.8163928511843137
0,vih,-0.991952,0.16686119,0.3212209395783442,0.8163928511843137
0,Polr1A,-0.99254584,-0.20577711,0.32093131378381634,0.8158323588932765
0,DCX-EMAP,-0.9929387,-1.7938467,0.3207398263034753,0.8155033509341458
0,l(2)05287,-0.9931313,-0.23185873,0.3206459871667461,0.8154225413917251
0,CG7530,-0.9931983,-1.9365705,0.3206133353560281,0.8154225413917251
0,CG14220,-0.9932422,-0.14397329,0.3205919439686792,0.8154225413917251
0,CG1722,-0.9935126,-0.307657,0.3204602386152755,0.8154225413917251
0,CG6006,-0.9943244,0.050688792,0.3200649599128462,0.8147333539819449
0,p115,-0.99609447,-0.10244037,0.31920425313736134,0.8126998423222105
0,CG3740,-0.9989752,-0.4254348,0.3178066928559611,0.809298438784366
0,Mdr49,-0.9992964,-2.4772754,0.31765111747893227,0.8090590586689611
0,Pgant3,-0.9998633,-0.15982617,0.31737665063086073,0.8085167098273576
0,Nle,-1.000776,-0.11055312,0.31693507088889095,0.8075483481636663
0,CG11590,-1.0010588,0.09688625,0.3167983933633003,0.8073566502703191
0,LManII,-1.0012999,-2.0588162,0.31668185698279794,0.8072162174110504
0,Atg16,-1.0013322,-0.18994334,0.3166662216537014,0.8072162174110504
0,AlaRS-m,-1.0021818,-0.054787,0.31625578943779364,0.8064430570954023
0,RabX6,-1.0022897,0.124204226,0.3162037196693005,0.8064430570954023
0,Vti1b,-1.0029559,0.17952539,0.31588212768580415,0.8059594481148479
0,CG7747,-1.0032078,0.012683384,0.3157606107199026,0.8058058700445756
0,Vps53,-1.0032786,0.07213995,0.31572642799431794,0.8058058700445756
0,CG5687,-1.0044233,-3.3729825,0.3151746392987447,0.8046230348524392
0,Ant2,-1.0045003,-0.7133694,0.3151375295842648,0.8046230348524392
0,CG11755,-1.0059044,0.046826165,0.31446152274860717,0.8031145595562096
0,Acaa,-1.0067155,-1.1001348,0.31407148289739306,0.8022743556127031
0,Pal1,-1.0067949,0.17838477,0.3140333479439755,0.8022743556127031
0,CG15387,-1.007214,-0.28885233,0.31383198667764334,0.8019743883594387
0,Dbp45A,-1.0079033,0.06272407,0.31350088785969543,0.801284121080801
0,CG4953,-1.0081528,-0.0142246755,0.3133810830850482,0.8011337415831777
0,Stt3B,-1.0085256,0.108517066,0.3132021715976552,0.8008321725614301
0,thoc5,-1.0087559,-0.25345176,0.31309167930711534,0.800705462455332
0,CG12065,-1.0093645,-0.6130331,0.31279986665210835,0.8001149012670242
0,CG31793,-1.0101324,-0.08699545,0.3124318474450908,0.7993291424120897
0,CG6836,-1.0104367,-1.7626182,0.3122861213710636,0.7991119055142698
0,TfIIEalpha,-1.0107186,0.062047046,0.31215113415449725,0.7989220691059785
0,bon,-1.0127567,0.19288404,0.31117638696558936,0.7967376704457997
0,Aos1,-1.0130956,0.14403673,0.31101449238993406,0.7966336120864977
0,CG5850,-1.0145752,-0.086420566,0.3103083263907449,0.7949798028415652
0,HipHop,-1.0148371,-0.33630565,0.3101834515971693,0.7948148506214517
0,SLC5A11,-1.0156736,-0.78905505,0.3097848090891152,0.7939481941546662
0,kar,-1.016816,-0.6853659,0.30924098495753605,0.7927090406441716
0,CG31673,-1.0176263,-0.49137574,0.3088555936052283,0.7918756097507708
0,CG6685,-1.0179914,-0.03240332,0.3086820515013212,0.791585120360531
0,Acox1,-1.0180153,-0.22502106,0.3086707039480102,0.791585120360531
0,qkr58E-1,-1.0183288,0.13523225,0.3085217471382443,0.7914829670824932
0,amn,-1.0196991,-0.90035766,0.3078712139246752,0.7899683169244742
0,retn,-1.0202383,-1.3377106,0.3076154914802479,0.78946631993173
0,Orct2,-1.0207543,-1.7621286,0.30737086029023697,0.7889925970333491
0,CG10435,-1.0210139,-0.078429505,0.30724786315092634,0.788830973388662
0,mTTF,-1.0214113,-0.09613609,0.30705959834714347,0.788501685026669
0,Mat1,-1.0217141,0.17303014,0.3069162618807125,0.7882876624535892
0,Smn,-1.0220175,0.15639915,0.30677260518472416,0.7880727335537195
0,Sph35,-1.0224088,-2.228609,0.30658744859594966,0.7877510900568593
0,CG2202,-1.0229703,-0.14968275,0.30632187099602703,0.7872226451961265
0,Ugt49B1,-1.0239363,-1.8871794,0.3058653906091454,0.7863571184903484
0,E23,-1.0247612,-2.4232283,0.3054758830563956,0.785663163703472
0,Ufc1,-1.0248028,0.17247151,0.3054562527362621,0.785663163703472
0,CG11837,-1.0257541,-0.10838515,0.3050075284384145,0.7849194915160138
0,CG32032,-1.0257679,-1.4274902,0.305000991562988,0.7849194915160138
0,l(2)k09848,-1.027072,-0.1809203,0.3043865776867215,0.7836284543110346
0,Impbeta11,-1.0286648,-0.13912362,0.3036371867198424,0.7818523679205819
0,Prx6a,-1.028691,-0.10355742,0.3036248762305763,0.7818523679205819
0,Trm7-32,-1.0292295,0.02706645,0.30337186054944454,0.7814754455243484
0,hui,-1.0298727,-3.2081409,0.3030698009406958,0.780850428306028
0,Myd88,-1.0303833,-1.5855186,0.30283010444935454,0.7805389510522791
0,CG11788,-1.0309001,0.18096478,0.3025876440787084,0.7800670282900193
0,Apl,-1.0311282,-0.17669955,0.30248072794900327,0.779944420182477
0,Psat,-1.0315641,-1.0380971,0.3022763569460779,0.7795704279237416
0,CG9213,-1.0317036,-0.362227,0.30221102094612506,0.779554930355729
0,CG31156,-1.0328081,-0.07262293,0.30169371869685024,0.7783733484540766
0,RpLP0-like,-1.0332233,0.105372004,0.30149943193670126,0.7780248498916447
0,boil,-1.0332702,-0.57308054,0.3014774492588692,0.7780248498916447
0,Mes2,-1.033945,-2.3559816,0.3011618812963569,0.7774591591815578
0,Qtzl,-1.034019,0.15055439,0.30112731188683106,0.7774591591815578
0,CG8841,-1.0356588,-0.08956095,0.3003613424612168,0.7756973348939443
0,CG30020,-1.0368997,-0.10066403,0.2997826024381902,0.774354903880051
0,lncRNA:CR44070,-1.038096,-1.3943269,0.29922540295979905,0.77306759632162
0,hth,-1.0382099,-0.014220221,0.2991723382628151,0.77306759632162
0,CG13630,-1.039048,-0.13400137,0.2987824338055083,0.7722268253745828
0,Ns1,-1.0393461,0.046488438,0.2986438271894918,0.7720204385736616
0,FER,-1.0396087,-0.21191779,0.29852173136281757,0.7718566607846169
0,CG5112,-1.0396519,-0.084420405,0.29850168362199725,0.7718566607846169
0,CG8379,-1.0398113,-0.27306643,0.29842758638349665,0.7718566607846169
0,Cog8,-1.0404699,-0.123279676,0.29812166272165164,0.7712775444304987
0,CtsK1,-1.0411053,0.20690641,0.2978266718776924,0.7706661024956436
0,Epg5,-1.0413026,-0.02869089,0.29773517498768565,0.7705810910652332
0,CG8043,-1.041549,0.089550376,0.2976208302918075,0.7704369011099982
0,Diap2,-1.0423207,0.17191271,0.2972629783037465,0.7696621743667446
0,Rhp,-1.0425165,-0.23657113,0.29717231104403374,0.7695790632870719
0,Hpf1,-1.0428199,-0.016760817,0.29703170629161624,0.7693665721805317
0,CG32533,-1.043004,-0.29952902,0.2969464372712961,0.7692973552336023
0,Oxt,-1.0434685,0.05267905,0.2967313752189846,0.7688917906482859
0,Brca2,-1.0446107,0.015179612,0.2962029013748646,0.767673791728939
0,Smug,-1.0450529,0.08259121,0.29599852302151386,0.7672954414090929
0,Sf3b1,-1.0452725,0.07125645,0.2958970810404231,0.767183828901176
0,CG12096,-1.0454766,-0.010853822,0.29580277867665705,0.767090687154386
0,mthl1,-1.0456706,-0.10208672,0.2957131211322179,0.7670095561937117
0,CG15706,-1.0459256,-0.79993486,0.2955953843056387,0.7668555478333845
0,CG5188,-1.0463454,-0.092928566,0.29540159599350946,0.7665041412627793
0,Tehao,-1.0468484,-0.30885136,0.29516951766310073,0.7660532218236508
0,Amacr,-1.0477535,0.017613003,0.29475222651472144,0.7651213465830581
0,CG5254,-1.0481347,-1.0343248,0.2945765499307592,0.7648164129796832
0,CG1537,-1.0491183,-1.7694347,0.294123663944196,0.7637914909539003
0,CG30403,-1.0496821,-0.68710935,0.2938642719481902,0.7634196388689639
0,CG8679,-1.050494,-0.77357095,0.2934910454105698,0.7626008180136221
0,ZIPIC,-1.0507305,-0.4641498,0.29338239504865293,0.7624692782712221
0,su(f),-1.0507567,0.18028063,0.29337036376979764,0.7624692782712221
0,CG13248,-1.0508468,0.22110529,0.2933289645459569,0.7624692782712221
0,CG3857,-1.0511818,-0.7300882,0.29317507873878845,0.7623828487290085
0,CG5916,-1.0512004,0.22914521,0.29316659006477364,0.7623828487290085
0,Rrp6,-1.0512011,-0.1448964,0.29316623637360284,0.7623828487290085
0,lncRNA:CR44471,-1.0521231,-2.5399473,0.29274307337300753,0.7617116800240236
0,Rnmt,-1.0522401,-0.16934149,0.29268936774796817,0.7617116800240236
0,Catsup,-1.0525398,0.08148073,0.292551953878169,0.7615159813706698
0,Phax,-1.0537738,0.05696861,0.2919865055878724,0.7601947064443518
0,Snrnp20,-1.0538176,0.041885607,0.29196640017880937,0.7601947064443518
0,ProRS-m,-1.0539333,-0.19967723,0.29191349565247915,0.7601947064443518
0,Cyp9f2,-1.0540549,-1.5613614,0.2918577765177207,0.7601947064443518
0,Ppat-Dpck,-1.0543576,-0.15770668,0.29171921498412956,0.760101226430986
0,Enoph,-1.0551872,0.2125653,0.2913397195399967,0.7592629739697654
0,Rbbp5,-1.0552434,-0.043482434,0.2913140090238472,0.7592629739697654
0,List,-1.056569,-1.7163384,0.2907083166945119,0.7579181113821204
0,Ttc1,-1.0566322,0.17398831,0.2906794786028003,0.7579181113821204
0,tim,-1.0568771,-0.56684333,0.2905676612798306,0.7578521375976527
0,LeuRS,-1.0576112,-0.004302791,0.2902327342732943,0.7571288720172895
0,yem,-1.0576644,-0.32201242,0.29020849466493814,0.7571288720172895
0,CG9018,-1.0578446,0.12085666,0.290126300921276,0.7571288720172895
0,Arl5,-1.0579432,0.1294408,0.2900813468712351,0.7571288720172895
0,Arp8,-1.058524,-0.21875356,0.2898166345764891,0.7566442635277303
0,Gmppa,-1.0587281,-0.13566105,0.289723637725254,0.7565517884955957
0,CG7536,-1.0589961,0.15516734,0.28960154407981387,0.7563832814964727
0,Jheh2,-1.0597872,-1.955021,0.28924142951915377,0.7555929192607714
0,flip,-1.0602524,-0.2180335,0.28902977960939824,0.755190157897692
0,Nmdmc,-1.0604111,-1.6511874,0.288957618245011,0.755151770831234
0,pasi1,-1.062111,-0.20367548,0.28818527256709103,0.7532831672034168
0,CG16812,-1.0625347,0.14045033,0.2879930154430508,0.7529304064706899
0,Vps50,-1.0626549,0.018040802,0.28793850008244937,0.7529304064706899
0,pes,-1.0640067,-1.2529566,0.2873256818784201,0.751484765103989
0,nito,-1.0645535,0.017317995,0.2870780113787321,0.7509864761131874
0,CG8237,-1.064934,0.11052634,0.28690577356344527,0.7506853573523837
0,bs,-1.064961,0.037464857,0.2868935731264842,0.7506853573523837
0,rig,-1.0650581,-0.09538888,0.2868496544536836,0.7506853573523837
0,Bap170,-1.0656527,-0.088930026,0.2865806645533312,0.7502829113828994
0,grn,-1.0665956,-0.1691735,0.2861545324090956,0.7494514359339471
0,CG5877,-1.0668982,-0.08238143,0.2860178014062643,0.7492571591862666
0,CG14864,-1.0677024,-0.15322386,0.2856547914911062,0.7484554257613429
0,spag,-1.0677178,-0.051253304,0.2856478403195838,0.7484554257613429
0,Nnf1a,-1.0679157,-0.19151208,0.2855585279396462,0.7484554257613429
0,CG5003,-1.0683632,-0.0054539274,0.2853566889887601,0.7481218861357357
0,CG16753,-1.068716,0.050490506,0.2851976481466685,0.7478541402209586
0,CG4751,-1.0687715,0.079117164,0.285172651546004,0.7478541402209586
0,bisc,-1.0687861,0.028124524,0.2851660554679003,0.7478541402209586
0,Zpr1,-1.068974,-0.18569398,0.28508135710855553,0.7478541402209586
0,CG3176,-1.0697798,-0.5863929,0.2847184577694979,0.7471940353687242
0,Fntb,-1.0699393,0.18161026,0.28464667822965406,0.7471548845260996
0,SsRbeta,-1.0708528,0.19467492,0.2842356556471346,0.7463742036777276
0,Indy,-1.0721675,-2.0065575,0.2836447797113292,0.7449714981824637
0,Vps45,-1.072518,-0.030327937,0.28348742253664383,0.7447070636008597
0,CG13319,-1.0727136,-0.05163726,0.2833996049117887,0.7446252366608487
0,crn,-1.0727999,-0.021680089,0.28336088803413084,0.7446252366608487
0,Dh44-R2,-1.0734061,0.043754492,0.2830889338755538,0.744106539532862
0,sina,-1.0736148,0.040666148,0.282995328599433,0.744106539532862
0,pbl,-1.0736749,-1.9037567,0.282968390746857,0.744106539532862
0,Urm1,-1.0738776,-0.094300576,0.2828775746405009,0.744106539532862
0,CG11696,-1.074134,-0.059584986,0.2827626152876216,0.7439929445092807
0,CG33158,-1.0748365,-0.33181885,0.282447933783433,0.7433138093159042
0,Gp150,-1.0748427,-1.4606334,0.28244517447024353,0.7433138093159042
0,CG15073,-1.0751269,-0.18486804,0.28231792101138364,0.7432693813042639
0,AANATL2,-1.0757192,-1.0490612,0.2820528483648481,0.7428691977378441
0,CG7627,-1.076132,-0.013884315,0.2818681901758382,0.7425316798136555
0,pre-lola-G,-1.0767622,-0.8486603,0.2815865378362036,0.7419384614332695
0,PAN2,-1.0768076,0.009447732,0.28156623044455165,0.7419384614332695
0,CG17612,-1.0769278,-0.3200539,0.28151254111163193,0.7419384614332695
0,Dph4,-1.0783743,-0.27650714,0.2808667493307051,0.7406359795716366
0,Otud6,-1.0788718,0.031168321,0.28064484065168893,0.7401993589247677
0,CG32163,-1.079435,0.012587169,0.28039387709447006,0.7396859154831031
0,Ctps,-1.0796113,0.17847124,0.2803152892354268,0.7396270884645599
0,CG8180,-1.0804232,-2.563878,0.27995377210955863,0.7389699810204099
0,Dip-C,-1.0809516,0.15001526,0.27971864756763765,0.7384976952056979
0,NO66,-1.0816163,-0.44042858,0.279423047468353,0.7378655232584723
0,CG2100,-1.0837098,-0.21585988,0.278493449450107,0.7355585780451067
0,CG9515,-1.0848598,0.035512276,0.2779837168481808,0.7343598792491145
0,Nufip,-1.0851033,-0.3193444,0.2778759112032675,0.7342226972071053
0,speck,-1.0852966,0.07969705,0.2777903010578313,0.7341441182421367
0,CG31365,-1.0857819,-0.11950789,0.27757550212072346,0.7337240188827814
0,Tap42,-1.0859914,-0.060334742,0.27748279850305,0.733626553788748
0,MED11,-1.0861309,0.050532892,0.27742112138529285,0.7336110957944754
0,Cpsf160,-1.0861378,-0.57273406,0.27741805481100845,0.7336110957944754
0,PGAP5,-1.0865074,0.045697685,0.27725453763606966,0.7334657991821936
0,beta-PheRS,-1.0871468,-0.19832723,0.27697194414693693,0.7328657563614078
0,l(3)72Dn,-1.0882498,-0.24527839,0.2764848468455432,0.7317242472407729
0,Cdc2rk,-1.0886595,-0.012090568,0.2763040349898249,0.7313930337965954
0,CG32409,-1.0903195,-0.043970846,0.27557243592550984,0.7296034269718314
0,salsa,-1.090623,-0.06336416,0.27543882026213795,0.729396634067814
0,CG3270,-1.0907971,-0.8099979,0.27536219773105597,0.7293407132001765
0,CG6650,-1.0910096,0.06246118,0.27526864304449106,0.7292399132267364
0,mthl8,-1.0920117,0.18450001,0.27482794011244305,0.7283661018712186
0,CG12112,-1.092108,-0.56511223,0.27478562278336216,0.7283661018712186
0,snRNA:U12,-1.0927373,-0.310723,0.27450914629692547,0.7278148067678774
0,CG8298,-1.093674,-0.050445247,0.2740979983532502,0.7268713821113436
0,Aldh-III,-1.0937772,0.19118826,0.2740527166829989,0.7268713821113436
0,Surf4,-1.0939928,0.17395517,0.2739581147675606,0.726793787208913
0,CG31051,-1.0941693,0.17502406,0.2738807605060515,0.7267352974655727
0,CG13920,-1.0943286,0.06479293,0.27381085050394394,0.726696541228403
0,cal1,-1.0944288,0.21750805,0.2737669519070476,0.726696541228403
0,Topors,-1.0945073,0.007893021,0.27373251176051727,0.726696541228403
0,CG3294,-1.095105,-0.19261703,0.27347059349293523,0.7262335486049251
0,PCNA2,-1.0957459,-0.16839638,0.27318996429210873,0.725634956700689
0,IPIP,-1.0959517,0.1299612,0.2730999483574953,0.7255425235377049
0,CAH2,-1.0981214,-1.442524,0.2721514656415839,0.7231689097129246
0,grp,-1.0991837,0.10368431,0.2716879799446652,0.7220833447558457
0,CG2841,-1.0995095,-1.3468943,0.27154591687541585,0.7218517798387547
0,Snrnp48,-1.100121,0.11729204,0.271279392150242,0.7212891972590408
0,Ugalt,-1.1006132,-0.3302202,0.2710650269982482,0.7208650991210244
0,CG10513,-1.1009837,-1.0081041,0.27090374264724637,0.7205820199159549
0,SamDC,-1.1012217,0.13777456,0.2708001664029124,0.7204523560506719
0,CG13012,-1.1016253,-1.3596083,0.2706245845889568,0.7201310331103468
0,miple2,-1.103313,-0.0031881356,0.2698912701645182,0.7183251549446564
0,CG12170,-1.1038938,0.13245836,0.2696392264606676,0.7177997236007237
0,lovit,-1.1041394,0.16504905,0.269532641215419,0.7176613790416626
0,CG3065,-1.1064333,0.025165306,0.2685390174865031,0.7151606586486928
0,dpr15,-1.1064564,0.16964483,0.26852902066092255,0.7151606586486928
0,Ns3,-1.1064764,-0.09944344,0.2685203569521657,0.7151606586486928
0,asRNA:CR44018,-1.1065027,0.05802335,0.26850902777653896,0.7151606586486928
0,lncRNA:CR44832,-1.1071227,-0.28517845,0.2682408887817386,0.7149463039740456
0,Rpn10,-1.1071311,0.1594196,0.26823722604506695,0.7149463039740456
0,Wnt10,-1.1075317,-1.0426989,0.2680641176948604,0.7147651190159223
0,CG11885,-1.1079854,0.012644971,0.2678681319295416,0.7143875083324898
0,Pdpr,-1.1080755,-0.23737077,0.2678292126968618,0.7143875083324898
0,ksr,-1.1081387,-0.14418243,0.2678019382860155,0.7143875083324898
0,Ctl1,-1.1089613,-0.021109901,0.2674468800461167,0.7136986197818793
0,GstO2,-1.1093348,0.1943262,0.2672857479520071,0.713413513729306
0,Reck,-1.109539,-1.7652053,0.2671977349100976,0.7133234938477615
0,Cog2,-1.1099488,-0.07975633,0.2670211047448451,0.712996812913486
0,Mrm2,-1.1105173,0.114080995,0.2667762131824626,0.7124876913043818
0,Usp20-33,-1.1106551,-0.07986368,0.26671683865333295,0.7124739296411456
0,asRNA:CR43259,-1.1115586,-1.0705061,0.26632797803565944,0.711724553871988
0,Cdk9,-1.1119838,-0.07960133,0.26614511987413425,0.7113805685813922
0,CG3907,-1.1127849,0.1444158,0.2658008393214738,0.7106048888472362
0,Nf-YC,-1.1136236,0.056831304,0.26544066663861876,0.7097863979713981
0,Irbp18,-1.1140566,-0.006982255,0.2652549239575044,0.7094340933852245
0,Mms19,-1.1147004,-0.37410372,0.26497878914497364,0.7088398390400964
0,Rca1,-1.1153313,-0.0050680283,0.2647084616489843,0.7082608808934339
0,CG12056,-1.1160392,0.22116104,0.2644053535070282,0.7075939603019044
0,Sec15,-1.1162403,-0.31886178,0.2643193131205176,0.7075077967821555
0,Ublcp1,-1.1173748,0.065296456,0.263834090779413,0.7063528836270349
0,CG5645,-1.1174388,-0.5965432,0.26380676796735325,0.7063528836270349
0,CG30467,-1.1178409,-0.13593604,0.2636349752609124,0.706107536675171
0,CG32100,-1.1186543,-0.027424375,0.26328767662792907,0.705321115370232
0,nudC,-1.1188977,0.07314123,0.2631838115481,0.7051866402410347
0,Pgam1,-1.1190825,-0.04699348,0.2631049455750236,0.7051191076597615
0,cold,-1.1191171,0.0022542346,0.26309016002127616,0.7051191076597615
0,CG16890,-1.1193837,-0.12079573,0.26297649469909434,0.7050624648737196
0,CG6961,-1.1211036,-0.35756367,0.2622437416945631,0.7032413807890937
0,Lnpk,-1.1225603,0.16605517,0.26162431895898786,0.7017235254380692
0,Grip75,-1.1225748,0.010400969,0.26161810038652333,0.7017235254380692
0,CG9902,-1.1234152,-0.08470199,0.26126119475642595,0.7010357564017636
0,D2hgdh,-1.1237302,-1.2503386,0.26112748283384546,0.7008200826055411
0,asRNA:CR45822,-1.1241046,0.15043375,0.26096865929333635,0.7005369117700592
0,Mterf4,-1.1245644,-0.19848804,0.26077365269406105,0.700156476583564
0,ttk,-1.124663,-1.7799398,0.2607318553593636,0.700156476583564
0,CG11095,-1.1247493,-0.3349972,0.2606952864931652,0.700156476583564
0,CG12093,-1.1255157,0.1317471,0.2603705670674271,0.699503016002043
0,Spec2,-1.1256428,-0.48276898,0.26031674618821055,0.6995014406775228
0,CG13995,-1.127097,0.07112784,0.25970145286507706,0.6979908142047684
0,inaD,-1.1272572,-1.3266166,0.2596337279425015,0.6979515517930585
0,PSMG1,-1.1278843,0.12503038,0.2593688066431993,0.6973820583776629
0,CG4968,-1.1283079,0.1893271,0.2591899117869163,0.6970436841752109
0,boca,-1.1286598,0.15739714,0.25904133145455366,0.696786713472433
0,CG4572,-1.1292946,0.0253116,0.2587735808271546,0.696209019670109
0,CG15141,-1.1308074,0.13699552,0.2581361720146943,0.6946363506600621
0,128up,-1.1325197,0.132641,0.2574160201515686,0.6929822792033624
0,SmD1,-1.1329333,0.10923,0.2572422655819948,0.6926564282269287
0,lncRNA:CR46064,-1.133776,0.15836322,0.2568885369780991,0.6918457421381886
0,CG5004,-1.1348351,-0.074055366,0.2564444302759652,0.690791269747065
0,Su(fu),-1.1357878,-0.046285808,0.2560453515748369,0.6898576829389699
0,grsm,-1.1358172,-0.121012524,0.2560330989177847,0.6898576829389699
0,Nemp,-1.1369679,-0.29958475,0.2555516988244727,0.6888101174468864
0,Scgdelta,-1.137179,-0.74645144,0.255463478230054,0.6887136035992838
0,TyrRS-m,-1.1396168,-0.024020879,0.25444596812603837,0.6861112294636044
0,Naa35,-1.1399304,-0.026413867,0.2543153273216828,0.6858997128503515
0,CG11583,-1.1400236,0.06416259,0.25427649716523026,0.6858997128503515
0,Trm7-34,-1.1408755,-0.0698562,0.25392176146489254,0.6851194960264246
0,Sec3,-1.1410873,-0.075903125,0.2538336121437377,0.6850223174304196
0,CG3568,-1.1419122,-0.26081076,0.2534905136405191,0.6842369246582624
0,CG2162,-1.1421964,0.1302236,0.25337237806155577,0.6840585674396636
0,CG8892,-1.1428651,0.042256195,0.2530946385070465,0.6834491471398666
0,Atg5,-1.1437031,0.08866423,0.2527468037367986,0.6826501543888044
0,mxc,-1.1440496,0.09485645,0.2526030356718798,0.682402115281353
0,Spp,-1.1448315,0.20906375,0.2522789680820261,0.6816667983956042
0,Tsr1,-1.1459329,-0.0848509,0.25182289190613105,0.6805744137487787
0,Kpc2,-1.1461225,-0.54791933,0.25174449204790705,0.6805024944475414
0,subdued,-1.1461387,0.012069513,0.2517378001657766,0.6805024944475414
0,Sec13,-1.1464244,0.17670177,0.25161959737068895,0.6804448465632544
0,CG14450,-1.146764,0.010744138,0.25147914252627146,0.6803450551359289
0,e,-1.1471523,-1.0779421,0.251318689685582,0.6800509848576086
0,Rh2,-1.1474411,-0.31487003,0.2511993514838943,0.6798680697216005
0,CG31176,-1.1482692,-1.0952579,0.25085746780264784,0.6790826384274398
0,TM9SF4,-1.1485071,0.19677733,0.25075925624308615,0.6789566509446017
0,asRNA:CR45131,-1.1490024,-0.82323563,0.25055497324935994,0.6785433529465353
0,CG33635,-1.1491395,0.03247755,0.25049844266524957,0.678530104436483
0,Cyp4d2,-1.1499283,-1.053797,0.25017340598927895,0.6777893927214691
0,PIG-H,-1.151227,0.066300444,0.2496388801575743,0.676620232110257
0,CG9536,-1.1516937,0.031656723,0.24944695032271702,0.6763790605118658
0,Membrin,-1.1524879,0.014446018,0.24912065325394983,0.6756337221376473
0,XRCC1,-1.1530879,-0.17521536,0.24887430863862925,0.6751049577852164
0,otk2,-1.1535269,-0.70318687,0.24869416442994785,0.6747555896364887
0,CG32221,-1.153728,-0.63886017,0.24861170779030495,0.6746711772748053
0,CG5886,-1.154499,0.023286885,0.24829564334455478,0.673952644814594
0,CG8611,-1.1549373,-0.28204203,0.24811610770040893,0.6736044742114408
0,CG4101,-1.1559987,0.122605175,0.24768168603139729,0.6727030497008186
0,Sirt7,-1.1562105,-0.5963218,0.2475950546185034,0.6726067847192753
0,PTPMT1,-1.1562653,0.09914961,0.24757269140848626,0.6726067847192753
0,bumpel,-1.1563354,-1.8230901,0.2475440307703638,0.6726067847192753
0,a,-1.1563923,-0.5491611,0.2475207260298975,0.6726067847192753
0,CG4293,-1.1567798,-0.005418963,0.2473623574847954,0.6725308043348255
0,CtsF,-1.1571957,0.15494266,0.2471924185474088,0.672207860039932
0,CG13390,-1.1585544,-0.057764318,0.2466378545204534,0.670838627281879
0,Pgant7,-1.1587154,-0.15357634,0.2465722071763028,0.6707989238709355
0,VhaM9.7-c,-1.1598493,-0.98785764,0.2461101956231475,0.6698193807970502
0,Spps,-1.1607797,-0.49902442,0.24573149844320352,0.6689272611443328
0,CG9933,-1.1609253,0.032583334,0.2456722856222554,0.668904648378872
0,CG1231,-1.1609862,0.13264093,0.2456475382551625,0.668904648378872
0,CG9992,-1.1610385,-0.04629726,0.24562623812405504,0.668904648378872
0,pcm,-1.1610408,-0.119398646,0.2456252984422217,0.668904648378872
0,CG30394,-1.161771,-0.20445737,0.2453284852441937,0.6685226661361894
0,noi,-1.1646942,-0.17767794,0.24414281309119323,0.6655677518710122
0,CCT5,-1.164775,0.14329334,0.2441100652403866,0.6655677518710122
0,DIP-eta,-1.1647797,-0.10846333,0.24410819402780115,0.6655677518710122
0,p,-1.1649376,0.17904896,0.24404426698246529,0.6655677518710122
0,udt,-1.1652218,-0.26801586,0.24392922793095084,0.665537802120576
0,wge,-1.1656061,0.118010186,0.24377372080313708,0.6652516492945423
0,RabX4,-1.166019,0.13980053,0.24360676067834264,0.6649341161847574
0,Akr2E3,-1.1671458,-0.10798064,0.24315145571588448,0.6638292391661588
0,CG7741,-1.1679801,-0.10394662,0.24281479726494937,0.6630478877933156
0,TORIP,-1.1682135,0.030919688,0.24272066620263455,0.6629286123264639
0,Nup58,-1.1684654,-0.16766672,0.24261910800498876,0.6627889977516741
0,Uba5,-1.1685477,0.015192115,0.2425858829129356,0.6627889977516741
0,lncRNA:CR45018,-1.168557,-1.9125726,0.24258215693393492,0.6627889977516741
0,CG10226,-1.1688343,-1.1383679,0.24247039627706846,0.6627889977516741
0,CG5439,-1.1694382,0.0031152223,0.2422271317171334,0.662268936904522
0,CG2604,-1.1698749,0.19327247,0.24205130632592498,0.6619259448746418
0,CG7974,-1.1705436,-0.062058996,0.24178231550773632,0.6613279820507193
0,unmet,-1.1705581,-0.10224516,0.24177642981356307,0.6613279820507193
0,Cog6,-1.1708193,-0.109327324,0.24167143358631404,0.6613000077726294
0,twit,-1.1716057,-1.1225352,0.24135539989631738,0.6605727878853594
0,TBC1d7,-1.1730353,-0.044158433,0.2407816511356834,0.6591397699839333
0,Trmt112,-1.1732486,0.1129779,0.24069610406266062,0.6590428854726736
0,wash,-1.1734489,-0.24009895,0.24061582665223624,0.6589603922906179
0,pico,-1.173556,0.025343806,0.2405729168516455,0.6589603922906179
0,gig,-1.1736354,-0.22159812,0.24054112385829862,0.6589603922906179
0,Sec71,-1.1740882,-0.14987479,0.24035968267625518,0.6586707466873812
0,jet,-1.1759577,0.10194126,0.23961179550707523,0.6570323441074643
0,Pyroxd1,-1.1763166,0.18646516,0.23946838421207672,0.6567761570750758
0,CG3184,-1.1763197,0.07194258,0.23946715347590264,0.6567761570750758
0,ZC3H3,-1.176423,0.04916312,0.23942592639167903,0.6567761570750758
