names,scores,logfoldchanges,pvals,pvals_adj,significant
Or22c,0.027385272,17.459875,0.9781524450067476,1.0,False
CG10348,0.027385272,18.112555,0.9781524450067476,1.0,False
CG9570,0.027385272,18.339462,0.9781524450067476,1.0,False
lncRNA:CR45247,0.027385272,18.729652,0.9781524450067476,1.0,False
snoRNA:Or-aca4,0.027385272,18.572184,0.9781524450067476,1.0,False
CG30411,0.027385272,18.488966,0.9781524450067476,1.0,False
CG15169,0.027385272,18.395906,0.9781524450067476,1.0,False
CG4995,0.027385272,18.271488,0.9781524450067476,1.0,False
asRNA:CR43964,0.027385272,17.696404,0.9781524450067476,1.0,False
elfless,0.027385272,18.798143,0.9781524450067476,1.0,False
snoRNA:CD68,0.027385272,18.770744,0.9781524450067476,1.0,False
CG14421,0.027385272,18.049217,0.9781524450067476,1.0,False
ppk9,0.027385272,0.7806082,0.9781524450067476,1.0,False
spo,0.027385272,18.254515,0.9781524450067476,1.0,False
snoRNA:Psi28S-2179,0.027385272,18.622242,0.9781524450067476,1.0,False
CG7953,0.027385272,18.27024,0.9781524450067476,1.0,False
Sgs3,0.027385272,17.748268,0.9781524450067476,1.0,False
Cyp6a17,0.027385272,18.015366,0.9781524450067476,1.0,False
CG32240,0.027385272,18.052292,0.9781524450067476,1.0,False
CG10232,0.027385272,18.205067,0.9781524450067476,1.0,False
CG30431,0.027385272,18.633749,0.9781524450067476,1.0,False
CG13423,0.027385272,18.303165,0.9781524450067476,1.0,False
CG14736,0.027385272,17.918537,0.9781524450067476,1.0,False
Cdk1,0.027385272,17.822483,0.9781524450067476,1.0,False
Cubn2,0.027385272,18.032635,0.9781524450067476,1.0,False
Drsl2,0.027385272,18.668093,0.9781524450067476,1.0,False
CG42656,0.027385272,18.252768,0.9781524450067476,1.0,False
lncRNA:CR44714,0.027385272,18.752495,0.9781524450067476,1.0,False
Or2a,0.027385272,18.246548,0.9781524450067476,1.0,False
Galphaf,0.027385272,18.77261,0.9781524450067476,1.0,False
CG30391,0.027385272,18.022474,0.9781524450067476,1.0,False
CG34203,0.027385272,0.692346,0.9781524450067476,1.0,False
asRNA:CR44021,0.027385272,18.024967,0.9781524450067476,1.0,False
c(2)M,0.027385272,18.36733,0.9781524450067476,1.0,False
asRNA:CR43413,0.027385272,18.13741,0.9781524450067476,1.0,False
lncRNA:CR45150,0.027385272,17.970858,0.9781524450067476,1.0,False
CG10116,0.027385272,18.939661,0.9781524450067476,1.0,False
asRNA:CR44224,0.027385272,18.844528,0.9781524450067476,1.0,False
CG17217,0.027385272,18.577808,0.9781524450067476,1.0,False
Or67b,0.027385272,18.461866,0.9781524450067476,1.0,False
CG17570,0.027385272,17.789103,0.9781524450067476,1.0,False
CG31698,0.027385272,17.855843,0.9781524450067476,1.0,False
lncRNA:CR45461,0.027385272,19.15804,0.9781524450067476,1.0,False
CG13407,0.027385272,18.469337,0.9781524450067476,1.0,False
sisRNA:2,0.027385272,18.452497,0.9781524450067476,1.0,False
CG11672,0.027385272,18.55105,0.9781524450067476,1.0,False
dysf,0.027385272,17.897694,0.9781524450067476,1.0,False
CG44088,0.027385272,18.750704,0.9781524450067476,1.0,False
Gr36a,0.02738356,1.521959,0.9781538101376541,1.0,False
CG5561,0.02738356,0.9558983,0.9781538101376541,1.0,False
CG31495,0.02738356,1.943895,0.9781538101376541,1.0,False
lncRNA:CR45337,0.02738356,0.99491936,0.9781538101376541,1.0,False
lncRNA:CR40341,0.02738356,1.4012392,0.9781538101376541,1.0,False
lncRNA:CR44605,0.02738356,2.2092316,0.9781538101376541,1.0,False
Agpat4,0.02738356,1.2168853,0.9781538101376541,1.0,False
Gr66a,0.02738356,1.6425705,0.9781538101376541,1.0,False
CG32507,0.02738356,0.62574726,0.9781538101376541,1.0,False
CG2839,0.02738356,1.5667529,0.9781538101376541,1.0,False
asRNA:CR45144,0.02738356,1.298367,0.9781538101376541,1.0,False
CG15631,0.02738356,0.26538295,0.9781538101376541,1.0,False
Spn31A,0.02738356,1.2729534,0.9781538101376541,1.0,False
Cyp4d20,0.02738356,0.9681286,0.9781538101376541,1.0,False
Amy-p,0.02738356,1.3956501,0.9781538101376541,1.0,False
Ser8,0.02738356,1.5626258,0.9781538101376541,1.0,False
CG14759,0.02738356,1.5142694,0.9781538101376541,1.0,False
CG13331,0.02738356,1.3658121,0.9781538101376541,1.0,False
js,0.02738356,1.3647877,0.9781538101376541,1.0,False
CtsL2,0.02738356,1.4712969,0.9781538101376541,1.0,False
CG30484,0.02738356,0.41243917,0.9781538101376541,1.0,False
asRNA:CR44049,0.02738356,0.38931918,0.9781538101376541,1.0,False
snoRNA:CD20,0.02738356,0.75920326,0.9781538101376541,1.0,False
lncRNA:CR44733,0.02738356,0.5064526,0.9781538101376541,1.0,False
CG10345,0.027381849,0.8247243,0.9781551752686245,1.0,False
Or1a,0.027381849,0.8698017,0.9781551752686245,1.0,False
Cyp6a22,0.027381849,0.7644282,0.9781551752686245,1.0,False
CG1208,0.027381849,0.2777916,0.9781551752686245,1.0,False
CG5882,0.027381849,0.54662365,0.9781551752686245,1.0,False
CG9593,0.027381849,0.7571669,0.9781551752686245,1.0,False
lncRNA:CR44322,0.027381849,0.9301587,0.9781551752686245,1.0,False
CG32846,0.027380137,0.068259895,0.978156540399659,1.0,False
lncRNA:CR45976,0.027380137,1.080753,0.978156540399659,1.0,False
CG15147,0.027380137,0.048858713,0.978156540399659,1.0,False
CG10793,0.027380137,0.68861586,0.978156540399659,1.0,False
CG44329,0.027380137,0.35899457,0.978156540399659,1.0,False
lncRNA:CR46043,0.027380137,0.9914621,0.978156540399659,1.0,False
asRNA:CR45892,0.027380137,0.43297595,0.978156540399659,1.0,False
CG15425,0.027380137,0.9424469,0.978156540399659,1.0,False
CG15347,0.027380137,0.8471042,0.978156540399659,1.0,False
CG5116,0.027380137,0.057363886,0.978156540399659,1.0,False
Lip1,0.027380137,0.88635015,0.978156540399659,1.0,False
snoRNA:Psi28S-1060,0.027380137,0.5441387,0.978156540399659,1.0,False
CG13786,0.027380137,0.53576016,0.978156540399659,1.0,False
CG11617,0.027380137,0.62972504,0.978156540399659,1.0,False
lncRNA:CR45732,0.027380137,1.4081386,0.978156540399659,1.0,False
lncRNA:CR44048,0.027380137,0.590901,0.978156540399659,1.0,False
CG34430,0.027380137,0.5748428,0.978156540399659,1.0,False
lncRNA:CR45996,0.027380137,0.9358992,0.978156540399659,1.0,False
CG42633,0.027380137,0.11121948,0.978156540399659,1.0,False
tilB,0.027380137,0.10752071,0.978156540399659,1.0,False
CG13527,0.027380137,1.3054727,0.978156540399659,1.0,False
CG11842,0.027380137,0.49892065,0.978156540399659,1.0,False
CG9312,0.027380137,0.6783143,0.978156540399659,1.0,False
snoRNA:Psi28S-3305a,0.027380137,0.8531918,0.978156540399659,1.0,False
Tpc2,0.027380137,1.1257727,0.978156540399659,1.0,False
CG13949,0.027380137,0.75237,0.978156540399659,1.0,False
RpL7-like,0.027380137,0.7724425,0.978156540399659,1.0,False
asRNA:CR43916,0.027378425,0.47077215,0.9781579055307574,1.0,False
lncRNA:CR45566,0.027378425,0.36195365,0.9781579055307574,1.0,False
CG33468,0.027378425,0.40807912,0.9781579055307574,1.0,False
CG43330,0.027378425,0.4659598,0.9781579055307574,1.0,False
asRNA:CR45804,0.027378425,0.4824405,0.9781579055307574,1.0,False
asRNA:CR45162,0.027378425,0.50239575,0.9781579055307574,1.0,False
trabl,0.027378425,0.83022183,0.9781579055307574,1.0,False
CG34396,0.027378425,0.7388256,0.9781579055307574,1.0,False
Mst89B,0.027378425,0.38466787,0.9781579055307574,1.0,False
CG7924,0.027376715,0.13858147,0.9781592706619198,1.0,False
lncRNA:CR46021,0.027376715,0.3556013,0.9781592706619198,1.0,False
asRNA:CR31144,0.027376715,0.2043758,0.9781592706619198,1.0,False
CG31861,0.027376715,0.2464162,0.9781592706619198,1.0,False
CG7309,0.027376715,0.43491957,0.9781592706619198,1.0,False
CG11263,0.027376715,0.40946993,0.9781592706619198,1.0,False
CG6429,0.027376715,0.2684051,0.9781592706619198,1.0,False
Nplp4,0.027376715,0.39225355,0.9781592706619198,1.0,False
asRNA:CR44911,0.027375003,0.13546331,0.9781606357931462,1.0,False
lncRNA:CR44999,0.027375003,0.0016896398,0.9781606357931462,1.0,False
Adgf-A,0.027375003,-0.25302505,0.9781606357931462,1.0,False
Dmel_CR43428,0.027373292,0.3992057,0.9781620009244365,1.0,False
asRNA:CR44106,0.027373292,0.111320995,0.9781620009244365,1.0,False
CG13168,0.027373292,0.03802491,0.9781620009244365,1.0,False
unpg,0.027373292,0.25401172,0.9781620009244365,1.0,False
shf,0.027373292,0.18392436,0.9781620009244365,1.0,False
bond,0.027373292,0.21220212,0.9781620009244365,1.0,False
lncRNA:CR45480,0.027373292,0.14434165,0.9781620009244365,1.0,False
CG1631,0.02737158,0.13607705,0.9781633660557908,1.0,False
CG8854,0.02737158,0.43491423,0.9781633660557908,1.0,False
lncRNA:CR43684,0.02737158,0.08295488,0.9781633660557908,1.0,False
CG31875,0.02737158,0.11509649,0.9781633660557908,1.0,False
lncRNA:CR44779,0.02737158,0.16643193,0.9781633660557908,1.0,False
Rtnl2,0.02737158,-0.58030564,0.9781633660557908,1.0,False
asRNA:CR45828,0.02737158,0.062006935,0.9781633660557908,1.0,False
CG8219,0.02737158,-0.10158904,0.9781633660557908,1.0,False
CG34330,0.02737158,0.25480145,0.9781633660557908,1.0,False
Mec2,0.02737158,0.3408704,0.9781633660557908,1.0,False
swi2,0.027369868,0.27017462,0.978164731187209,1.0,False
asRNA:CR43767,0.027369868,0.09017018,0.978164731187209,1.0,False
CG11961,0.027369868,0.1555784,0.978164731187209,1.0,False
Nek2,0.027369868,0.3648896,0.978164731187209,1.0,False
CG12964,0.027368156,0.25902766,0.9781660963186912,1.0,False
asRNA:CR45538,0.027366444,-0.002954777,0.9781674614502374,1.0,False
lncRNA:CR45972,0.02736302,0.18880674,0.9781701917135215,1.0,False
Cnb,0.02736131,0.018835513,0.9781715568452594,1.0,False
asRNA:CR31845,0.02736131,0.10677225,0.9781715568452594,1.0,False
Ir93a,0.0273596,-0.29010984,0.9781729219770613,1.0,False
Cyp6a14,0.0273596,0.040190935,0.9781729219770613,1.0,False
CG12493,0.027356176,0.17848644,0.9781756522408568,1.0,False
lncRNA:CR45199,0.027354464,0.13951671,0.9781770173728505,1.0,False
CG14410,0.027354464,-0.67507386,0.9781770173728505,1.0,False
Caf1-180,0.027352752,0.051280186,0.9781783825049081,1.0,False
CG7768,0.027352752,-0.037520073,0.9781783825049081,1.0,False
FASN3,0.027352752,0.12524971,0.9781783825049081,1.0,False
CG15040,0.027352752,0.03121984,0.9781783825049081,1.0,False
CG14563,0.027352752,0.09231359,0.9781783825049081,1.0,False
CG42711,0.027349329,-0.02375105,0.9781811127692149,1.0,False
lncRNA:CR46126,0.027347617,-0.6908366,0.9781824779014642,1.0,False
Mccc2,0.027345905,0.06317927,0.9781838430337774,1.0,False
asRNA:CR45925,0.027344193,-0.23540257,0.9781852081661544,1.0,False
Skel,0.027344193,-0.31922495,0.9781852081661544,1.0,False
CG6125,0.02733906,-0.11926024,0.978189303563669,1.0,False
Phk-3,0.027337348,0.09760766,0.9781906686963016,1.0,False
CG4928,0.027337348,-0.5241585,0.9781906686963016,1.0,False
T3dh,0.027337348,-0.035153933,0.9781906686963016,1.0,False
Rbf2,0.027335636,0.12426788,0.9781920338289981,1.0,False
CG6569,0.027335636,-0.46663088,0.9781920338289981,1.0,False
feo,0.027333925,0.010648388,0.9781933989617584,1.0,False
PGRP-SC2,0.027332213,-0.11426246,0.9781947640945826,1.0,False
CG33642,0.027332213,-0.24385174,0.9781947640945826,1.0,False
Mccc1,0.027330501,-0.24050948,0.9781961292274708,1.0,False
Cyp6g2,0.027330501,-0.14157398,0.9781961292274708,1.0,False
CG7236,0.02732879,-0.10967392,0.9781974943604227,1.0,False
CG15196,0.027320232,-0.22545332,0.9782043200261402,1.0,False
lncRNA:CR45693,0.027315097,-0.07181602,0.9782084154263367,1.0,False
CG8292,0.027308252,-0.30634472,0.9782138759608257,1.0,False
CG33278,0.027308252,-0.09654863,0.9782138759608257,1.0,False
CG31988,0.02730654,-0.28766128,0.9782152410946073,1.0,False
Gbp2,0.027301405,-0.10937981,0.9782193364963354,1.0,False
CG17928,0.027299693,0.045668945,0.9782207016303723,1.0,False
ato,0.027299693,-0.19697492,0.9782207016303723,1.0,False
asRNA:CR46096,0.02729627,-0.40444487,0.9782234318986376,1.0,False
t-cup,0.02729627,-0.03601438,0.9782234318986376,1.0,False
MAGE,0.027291136,0.012750639,0.9782275273015137,1.0,False
CG6142,0.027289424,0.029220518,0.9782288924359333,1.0,False
lncRNA:CR45530,0.027287712,-0.2491485,0.9782302575704167,1.0,False
ssp2,0.027275732,-0.38628367,0.9782398135135851,1.0,False
sisRNA:1,0.027275732,-0.044197544,0.9782398135135851,1.0,False
CG14855,0.02727402,-0.22764036,0.9782411786485785,1.0,False
Prip,0.027272308,-0.11929115,0.9782425437836355,1.0,False
CG14495,0.027270596,-0.08259649,0.9782439089187563,1.0,False
Cpr67B,0.027251769,-0.15949571,0.9782589254092893,1.0,False
CG5096,0.02723123,-0.36163357,0.9782753070441121,1.0,False
rod,0.027226096,0.019339526,0.9782794024542497,1.0,False
Nepl19,0.027222672,-0.15142564,0.9782821327279929,1.0,False
lncRNA:Irar,0.027217537,-0.17121547,0.9782862281390846,1.0,False
CG8306,0.027193576,-0.17620431,0.978305340065079,1.0,False
asRNA:CR45896,0.027185017,-0.25878185,0.9783121657559527,1.0,False
Orc5,0.027181594,-0.044912223,0.9783148960327468,1.0,False
hebe,0.027167901,-0.14414391,0.9783258171424636,1.0,False
egr,0.027147362,-0.0770774,0.9783421988146557,1.0,False
stet,0.027123401,0.014220696,0.9783613107770903,1.0,False
lncRNA:CR45180,0.027097726,-0.11884245,0.9783817878934826,1.0,False
Tti1,0.027092593,-0.04965936,0.9783858833184711,1.0,False
Mtkl,0.026962511,-0.2473033,0.9784896342745882,1.0,False
PolG1,0.026935127,-0.24199107,0.9785114766275657,1.0,False
CG30156,0.026762256,-0.03148044,0.978649356851921,1.0,False
CG34166,0.026748564,-0.40362987,0.9786602780851283,1.0,False
CG4854,0.026604792,-0.055202376,0.9787749512749149,1.0,False
Dso1,0.026577407,-0.2522183,0.9787967938370591,1.0,False
Ir56a,0.026519213,-0.22047497,0.9788432093343802,1.0,False
Gcn2,0.026503809,-0.022973873,0.97885549580155,1.0,False
Exd2,0.026486693,-0.13166599,0.9788691474376217,1.0,False
Lapsyn,0.026473,-0.2891911,0.9788800687509351,1.0,False
sage,0.026240226,-0.14797613,0.9790657316812943,1.0,False
CG10927,0.026175186,-0.30081204,0.9791176082914387,1.0,False
CG6345,0.025853409,-0.079310894,0.979374262289319,1.0,False
GstE3,0.02584485,-0.14472641,0.9793810882227834,1.0,False
CG30096,0.025836293,-0.14877719,0.9793879141577573,1.0,False
Muc12Ea,0.025760984,-0.24664392,0.9794479824505512,1.0,False
Grip75,0.025516227,-0.16050602,0.9796432052051908,1.0,False
vls,0.025360474,-0.037531544,0.979767438502771,1.0,False
BomS3,0.025280029,-0.30215585,0.9798316031455356,1.0,False
CG13603,0.025280029,-0.06805242,0.9798316031455356,1.0,False
CG32755,0.0251277,-0.38974744,0.9799531067623969,1.0,False
Polr1C,0.024882942,-0.049353443,0.9801483326476544,1.0,False
Dbp21E2,0.024502972,-0.14015949,0.9804514129468183,1.0,False
UQCR-C1,0.02415381,0.04598568,0.9807299216566104,1.0,False
cu,0.024148675,-0.07751892,0.9807340173905389,1.0,False
AlaRS,0.02404427,-0.070044085,0.9808172974237499,1.0,False
CG33111,0.023992922,-0.07712381,0.9808582548938812,1.0,False
CG13300,0.02343837,-0.13934648,0.981300598764054,1.0,False
Plap,0.023250096,-0.13857435,0.9814507785526603,1.0,False
Hr96,0.023181632,-0.11958308,0.9815053895481514,1.0,False
Hrb27C,0.022815354,0.1183082,0.9817975598399684,1.0,False
Cht6,0.022628793,-0.19756591,0.9819463764903433,1.0,False
IntS11,0.022597983,-0.13283041,0.9819709517775902,1.0,False
Dph5,0.02257231,-0.09224889,0.9819914311967001,1.0,False
CAH2,0.021762734,-0.24682519,0.9826372215631887,1.0,False
AIF,0.02095658,-0.13141303,0.9832802926215778,1.0,False
lncRNA:CR43685,0.020867577,-0.15096946,0.9833512905244857,1.0,False
Csl4,0.020828212,-0.14665937,0.983382693485173,1.0,False
MED27,0.019178249,-0.15289807,0.984698909700804,1.0,False
Gar1,0.018945474,-0.1640875,0.9848846033903064,1.0,False
Nemp,0.018490193,-0.16386843,0.985247800758617,1.0,False
CG6028,0.018010952,-0.1358846,0.9856301170795677,1.0,False
mRpL17,0.016458549,-0.10718202,0.9868685710848317,1.0,False
CG8516,0.016121367,-0.096489094,0.9871375670343658,1.0,False
Nnf1a,0.016066596,0.075855866,0.9871812619467497,1.0,False
CRMP,0.016028943,-0.11838268,0.9872113022213258,1.0,False
CG32407,0.015253597,-0.35202536,0.9878298627527464,1.0,False
CG11975,0.014479962,-0.14435416,0.9884470651000862,1.0,False
CG13896,0.014337902,0.06683253,0.9885604016916534,1.0,False
r-l,0.014185571,0.031177517,0.9886819315462647,1.0,False
CG14883,0.013993874,-0.09756591,0.9888348683653546,1.0,False
CG11368,0.0139836045,0.12390448,0.9888430614208624,1.0,False
asRNA:CR44119,0.013809023,0.08478374,0.9889823435438039,1.0,False
CG1638,0.013802177,0.17833719,0.9889878055947107,1.0,False
TTLL6B,0.013774792,0.43068147,0.9890096538034964,1.0,False
CG44437,0.013766234,0.22273658,0.989016481370433,1.0,False
CG15923,0.01375083,0.3325034,0.9890287709929453,1.0,False
CG5107,0.01375083,0.47659612,0.9890287709929453,1.0,False
Mrp4,0.01375083,0.019567903,0.9890287709929453,1.0,False
Hdc,0.01375083,0.22192529,0.9890287709929453,1.0,False
CG30356,0.013743984,0.6275796,0.989034233048231,1.0,False
nerfin-1,0.01374056,0.63210297,0.9890369640760666,1.0,False
CG33912,0.01374056,0.12416919,0.9890369640760666,1.0,False
ec,0.013737137,0.5365775,0.9890396951040307,1.0,False
lncRNA:CR43437,0.013737137,0.68699116,0.9890396951040307,1.0,False
hfw,0.013733714,0.08395502,0.9890424261321231,1.0,False
CG8870,0.01373029,1.1471369,0.989045157160344,1.0,False
asRNA:CR45104,0.01373029,0.5040558,0.989045157160344,1.0,False
CG34107,0.013726868,0.6496386,0.9890478881886933,1.0,False
OdsH,0.013723444,0.5600667,0.9890506192171709,1.0,False
lncRNA:CR42767,0.013723444,0.8001831,0.9890506192171709,1.0,False
Uros2,0.013720022,0.78691,0.9890533502457767,1.0,False
plh,0.013716598,0.27050442,0.9890560812745108,1.0,False
asRNA:CR46107,0.013713175,0.8042402,0.9890588123033732,1.0,False
Cyt-c1L,0.013713175,0.6999578,0.9890588123033732,1.0,False
Tep1,0.013713175,0.88548994,0.9890588123033732,1.0,False
resilin,0.013713175,1.4688213,0.9890588123033732,1.0,False
Osi17,0.013709752,0.6106332,0.9890615433323637,1.0,False
CG12985,0.013706328,0.59101397,0.9890642743614825,1.0,False
scaRNA:MeU4-A65,0.013706328,1.0501782,0.9890642743614825,1.0,False
CG30385,0.013706328,0.5223195,0.9890642743614825,1.0,False
snoRNA:lola-d,0.013706328,0.7617479,0.9890642743614825,1.0,False
Est17,0.013706328,0.7190409,0.9890642743614825,1.0,False
CG43315,0.013702906,2.0279353,0.9890670053907294,1.0,False
CG7094,0.013702906,1.5937116,0.9890670053907294,1.0,False
CG13694,0.013702906,0.9517735,0.9890670053907294,1.0,False
lncRNA:CR34044,0.013702906,1.3935484,0.9890670053907294,1.0,False
Npc2e,0.013702906,0.34881577,0.9890670053907294,1.0,False
Tsp2A,0.013702906,1.5741955,0.9890670053907294,1.0,False
CG11362,0.013702906,0.5937431,0.9890670053907294,1.0,False
CG12896,0.013699482,0.69031817,0.9890697364201044,1.0,False
asRNA:CR46055,0.013699482,0.14771216,0.9890697364201044,1.0,False
CG33752,0.013699482,0.87889606,0.9890697364201044,1.0,False
Sardh,0.013699482,0.7412913,0.9890697364201044,1.0,False
modSP,0.013699482,0.49434954,0.9890697364201044,1.0,False
CG43915,0.013699482,0.58385926,0.9890697364201044,1.0,False
NimB3,0.013699482,0.45974797,0.9890697364201044,1.0,False
CG30062,0.013699482,0.3682363,0.9890697364201044,1.0,False
lncRNA:CR46127,0.013699482,0.17152898,0.9890697364201044,1.0,False
robl62A,0.013699482,0.8345291,0.9890697364201044,1.0,False
lncRNA:CR45475,0.013699482,0.5908712,0.9890697364201044,1.0,False
CG17258,0.013699482,0.9469689,0.9890697364201044,1.0,False
CG7227,0.01369606,3.1481543,0.9890724674496074,1.0,False
spn-E,0.01369606,2.155719,0.9890724674496074,1.0,False
shd,0.01369606,1.9657543,0.9890724674496074,1.0,False
lncRNA:CR45401,0.01369606,1.5855914,0.9890724674496074,1.0,False
Smyd4-2,0.01369606,2.1799324,0.9890724674496074,1.0,False
5.8SrRNA-Psi:CR45857,0.01369606,1.137572,0.9890724674496074,1.0,False
lncRNA:CR44760,0.01369606,1.5768499,0.9890724674496074,1.0,False
CG17047,0.01369606,0.4864398,0.9890724674496074,1.0,False
CG32668,0.01369606,0.15910761,0.9890724674496074,1.0,False
lncRNA:CR46148,0.01369606,0.48905796,0.9890724674496074,1.0,False
CG34189,0.01369606,2.3351767,0.9890724674496074,1.0,False
Eh,0.01369606,1.6055219,0.9890724674496074,1.0,False
CG34446,0.01369606,0.66812235,0.9890724674496074,1.0,False
lncRNA:CR44313,0.01369606,2.3005342,0.9890724674496074,1.0,False
CG11226,0.01369606,1.8364685,0.9890724674496074,1.0,False
asRNA:CR43971,0.01369606,1.7199403,0.9890724674496074,1.0,False
comm2,0.01369606,1.217203,0.9890724674496074,1.0,False
CG1494,0.01369606,2.5228176,0.9890724674496074,1.0,False
CG42486,0.01369606,2.208773,0.9890724674496074,1.0,False
Mcm10,0.01369606,2.5149014,0.9890724674496074,1.0,False
hh,0.01369606,0.7381651,0.9890724674496074,1.0,False
CG30479,0.01369606,1.8118498,0.9890724674496074,1.0,False
CG32811,0.01369606,1.5277767,0.9890724674496074,1.0,False
CG3927,0.01369606,2.1583054,0.9890724674496074,1.0,False
lncRNA:CR46087,0.01369606,2.0096693,0.9890724674496074,1.0,False
CG4563,0.01369606,0.9015502,0.9890724674496074,1.0,False
lncRNA:CR44186,0.01369606,0.57480574,0.9890724674496074,1.0,False
CG10841,0.01369606,1.4778773,0.9890724674496074,1.0,False
CG1441,0.01369606,1.2664393,0.9890724674496074,1.0,False
CG32371,0.01369606,2.8201885,0.9890724674496074,1.0,False
BomBc1,0.01369606,0.80032307,0.9890724674496074,1.0,False
Gyc76C,0.01369606,0.85779667,0.9890724674496074,1.0,False
LysX,0.01369606,0.59284115,0.9890724674496074,1.0,False
CG14292,0.01369606,3.279578,0.9890724674496074,1.0,False
Gpo2,0.01369606,2.7554984,0.9890724674496074,1.0,False
lncRNA:CR45880,0.01369606,1.7660036,0.9890724674496074,1.0,False
Cpr62Bc,0.01369606,2.2358263,0.9890724674496074,1.0,False
asRNA:CR45927,0.01369606,2.1776679,0.9890724674496074,1.0,False
CG12963,0.01369606,5.0120664,0.9890724674496074,1.0,False
CG31551,0.01369606,3.2187138,0.9890724674496074,1.0,False
lncRNA:CR46039,0.01369606,3.8207278,0.9890724674496074,1.0,False
CG12362,0.01369606,0.6909159,0.9890724674496074,1.0,False
CG31029,0.01369606,1.0600567,0.9890724674496074,1.0,False
CG13563,0.01369606,2.452796,0.9890724674496074,1.0,False
lncRNA:CR45531,0.01369606,1.2517536,0.9890724674496074,1.0,False
CG18754,0.01369606,1.0702761,0.9890724674496074,1.0,False
CG32718,0.01369606,1.5698057,0.9890724674496074,1.0,False
dec2,0.01369606,0.38633227,0.9890724674496074,1.0,False
Pig1,0.01369606,0.77798355,0.9890724674496074,1.0,False
CG15876,0.01369606,2.0671303,0.9890724674496074,1.0,False
lncRNA:CR45378,0.01369606,1.187302,0.9890724674496074,1.0,False
Npc2f,0.01369606,3.8270347,0.9890724674496074,1.0,False
CG13405,0.013692636,17.012085,0.9890751984792385,1.0,False
CG15306,0.013692636,16.922579,0.9890751984792385,1.0,False
CG34041,0.013692636,0.5649797,0.9890751984792385,1.0,False
CG13607,0.013692636,18.086826,0.9890751984792385,1.0,False
lncRNA:CR45111,0.013692636,17.551903,0.9890751984792385,1.0,False
CG12689,0.013692636,15.112327,0.9890751984792385,1.0,False
Nepl6,0.013692636,1.3001595,0.9890751984792385,1.0,False
Vml,0.013692636,15.473919,0.9890751984792385,1.0,False
CG1801,0.013692636,16.264463,0.9890751984792385,1.0,False
lncRNA:CR45553,0.013692636,16.9637,0.9890751984792385,1.0,False
lncRNA:CR44899,0.013692636,14.88103,0.9890751984792385,1.0,False
asRNA:CR45924,0.013692636,18.522903,0.9890751984792385,1.0,False
asRNA:CR44600,0.013692636,2.5227396,0.9890751984792385,1.0,False
Nnf1b,0.013692636,17.852158,0.9890751984792385,1.0,False
lncRNA:CR45575,0.013692636,16.62548,0.9890751984792385,1.0,False
CG11630,0.013692636,17.730453,0.9890751984792385,1.0,False
CG33772,0.013692636,17.577778,0.9890751984792385,1.0,False
CG4377,0.013692636,16.655514,0.9890751984792385,1.0,False
CG32500,0.013692636,0.40672937,0.9890751984792385,1.0,False
lcs,0.013692636,17.074297,0.9890751984792385,1.0,False
CG33299,0.013692636,15.709329,0.9890751984792385,1.0,False
CG45066,0.013692636,14.977882,0.9890751984792385,1.0,False
Cht7,0.013692636,17.608854,0.9890751984792385,1.0,False
CG18266,0.013692636,16.099407,0.9890751984792385,1.0,False
CG9021,0.013692636,0.7208788,0.9890751984792385,1.0,False
bora,0.013692636,16.765049,0.9890751984792385,1.0,False
lncRNA:CR44068,0.013692636,16.500786,0.9890751984792385,1.0,False
whip,0.013692636,17.702917,0.9890751984792385,1.0,False
CG43108,0.013692636,17.815657,0.9890751984792385,1.0,False
CG15308,0.013692636,17.37732,0.9890751984792385,1.0,False
snoRNA:Psi28S-1232,0.013692636,18.284119,0.9890751984792385,1.0,False
lncRNA:CR43753,0.013692636,17.10272,0.9890751984792385,1.0,False
CG4267,0.013692636,18.43197,0.9890751984792385,1.0,False
Ccp84Ag,0.013692636,17.79965,0.9890751984792385,1.0,False
CG31805,0.013692636,17.989477,0.9890751984792385,1.0,False
slam,0.013692636,17.560276,0.9890751984792385,1.0,False
asRNA:CR45834,0.013692636,15.87605,0.9890751984792385,1.0,False
lncRNA:CR32027,0.013692636,16.451527,0.9890751984792385,1.0,False
CG12477,0.013692636,18.449003,0.9890751984792385,1.0,False
CG15719,0.013692636,17.272333,0.9890751984792385,1.0,False
lncRNA:CR46259,0.013692636,15.29638,0.9890751984792385,1.0,False
CG8907,0.013692636,18.460876,0.9890751984792385,1.0,False
CG7542,0.013692636,18.202915,0.9890751984792385,1.0,False
lncRNA:CR45578,0.013692636,17.050838,0.9890751984792385,1.0,False
CG18577,0.013692636,17.340635,0.9890751984792385,1.0,False
Kaz-m1,0.013692636,18.215477,0.9890751984792385,1.0,False
CG16956,0.013692636,18.160364,0.9890751984792385,1.0,False
snoRNA:Psi28S-3405b,0.013692636,16.528177,0.9890751984792385,1.0,False
lncRNA:CR43440,0.013692636,16.831696,0.9890751984792385,1.0,False
alpha4GT2,0.013692636,17.20355,0.9890751984792385,1.0,False
CG42763,0.013692636,0.25606114,0.9890751984792385,1.0,False
CG3769,0.013692636,17.498404,0.9890751984792385,1.0,False
S-Lap3,0.013692636,17.608002,0.9890751984792385,1.0,False
lncRNA:CR45245,0.013692636,0.7339984,0.9890751984792385,1.0,False
